node_name/poi_id,checkin_cnt,poi_catid,poi_catid_code,poi_catname,latitude,longitude
49e4a677f964a52014631fe3,14,4bf58dd8d48988d1e0931735,253,Coffee Shop,40.70234499714752,-73.99068489671282
4613c5bef964a52041451fe3,9,4bf58dd8d48988d111951735,35,Jewelry Store,40.76289049185976,-73.97402957036488
4b41e8f5f964a52019ca25e3,96,4bf58dd8d48988d1fd931735,307,Subway,40.78577311803029,-73.9509916305542
49f5ef43f964a520d86b1fe3,30,4bf58dd8d48988d146941735,110,Deli / Bodega,40.75271883902363,-73.98321568965912
4b85704ff964a520f25d31e3,10,4bf58dd8d48988d10f951735,31,Drugstore / Pharmacy,40.786422988157305,-73.95072340965271
4b256ab7f964a5209e7124e3,1,4bf58dd8d48988d118951735,48,Food & Drink Shop,40.78586423000573,-73.95094426561735
4cf683081801a1431e22ead4,8,4bf58dd8d48988d1f5941735,292,Food & Drink Shop,40.752713,-73.980678
4a81c425f964a52083f71fe3,11,4bf58dd8d48988d118951735,48,Food & Drink Shop,40.77914001737549,-73.94793659448624
49ee4a7df964a52047681fe3,6,4bf58dd8d48988d163941735,139,Park,40.77437989026007,-73.94455542788516
4a06f82df964a52010731fe3,5,4bf58dd8d48988d16a941735,146,Bakery,40.77763199574933,-73.95200044127819
4e18c6f6d4c062b044ebf5d8,15,4bf58dd8d48988d118951735,48,Food & Drink Shop,40.7784209066356,-73.95280978937265
3fd66200f964a520e9e81ee3,9,4bf58dd8d48988d1ca941735,233,Pizza Place,40.70251833922344,-73.9935024149225
4f3e4c26754ab16082bb607f,11,4bf58dd8d48988d151941735,121,Taco Place,40.7411161511398,-73.9854097366333
4cfaf868feec6dcba9c04336,6,4bf58dd8d48988d1f6931735,293,General Travel,40.76032570468407,-73.96356582641602
4b21aee7f964a5201b4024e3,50,4bf58dd8d48988d1fd931735,307,Subway,40.77950085761895,-73.9558461945179
4cdc24343f6a8cfade82efea,11,4bf58dd8d48988d1cc941735,235,Steakhouse,40.760538361962375,-73.97781180686879
4c1d8fb5b306c92891dc65b7,10,50aa9e094b90af0d42d5de0d,395,City,40.85085849545148,-73.97017478942871
4c34d4e46f1fef3b6ff1ec3d,10,4bf58dd8d48988d1f6941735,294,Department Store,40.79535805750898,-73.93105745315552
4a45652cf964a52021a81fe3,24,4bf58dd8d48988d1eb931735,273,Airport,40.649257213175055,-73.78267765045166
4c815832e63376b0a176ac3d,4,4bf58dd8d48988d1e0931735,253,Coffee Shop,40.78580561168767,-73.95094871520996
4aa01922f964a520483e20e3,26,4bf58dd8d48988d1e0931735,253,Coffee Shop,40.74907894406079,-73.98399867372817
41706480f964a520a51d1fe3,8,4bf58dd8d48988d18f941735,179,Art Museum,40.78299485153325,-73.95890951156616
4b146314f964a5205da223e3,4,4bf58dd8d48988d10f951735,31,Drugstore / Pharmacy,40.760053,-73.769769
4e570b29aeb74e5d15c50321,38,4bf58dd8d48988d103941735,6,Home (private),40.75686177990922,-73.75366953292578
4b592c1bf964a5200f8028e3,7,4bf58dd8d48988d151941735,121,Taco Place,40.75740452640951,-73.79349870362604
4de5835118389f0558645667,12,4bf58dd8d48988d103941735,6,Home (private),40.78137697920257,-73.7183639073073
4b6d1643f964a5204b662ce3,5,4bf58dd8d48988d1a2941735,197,Community College,40.75492947089871,-73.75667095184326
4b8023c7f964a520cd5530e3,16,4bf58dd8d48988d1fd941735,308,Mall,40.77947345646828,-73.77699921530112
4ac3a1a9f964a5201f9c20e3,3,4bf58dd8d48988d16a941735,146,Bakery,40.77985900763059,-73.77615451812744
505dd7bee4b02c16f347d88f,5,4bf58dd8d48988d16d941735,149,Caf¨¦,40.78040832788754,-73.77632702756408
4a19b667f964a5203a7a1fe3,11,4bf58dd8d48988d114951735,40,Bookstore,40.78011897959241,-73.77649784088135
4c5deacad25320a1f57dc77a,8,4d954b0ea243a5684a65b473,330,Convenience Store,40.68378078887897,-74.0999796351583
4b8d2d7ef964a520afeb32e3,16,4bf58dd8d48988d124941735,69,Office,40.7903220753707,-74.04909610748291
49f754c1f964a520896c1fe3,31,4bf58dd8d48988d184941735,169,Stadium,40.73308000062968,-74.1708254814148
4b300112f964a52040f424e3,6,4bf58dd8d48988d180941735,166,Movie Theater,40.6593058125473,-74.1687656965761
4b585fb5f964a520e75428e3,2,4bf58dd8d48988d176941735,157,Gym / Fitness Center,40.666351,-74.117888
4a859ca3f964a520a5fe1fe3,20,4bf58dd8d48988d11b941735,53,Bar,40.75275186110882,-73.97305386754967
4d67b0ff8bc02c0f1a453332,14,4bf58dd8d48988d162941735,138,Other Great Outdoors,40.75279445210956,-73.97373112061709
4d5b3dd522ad2d430a63e695,37,4bf58dd8d48988d10d941735,26,German Restaurant,40.75274100802376,-73.97330797224723
4bba1bab7421a5936165c340,61,4bf58dd8d48988d1fd931735,307,Subway,40.75163299987047,-73.97588549950576
4af1fd6ff964a520fbe421e3,11,4bf58dd8d48988d1ff931735,311,Convention Center,40.75309259600205,-73.97358763499668
4ed7c726f5b915cfe2a874f5,35,4bf58dd8d48988d1ff931735,311,Convention Center,40.75285675549502,-73.97367372638176
4f177855e4b0259edde1ff9e,25,4bf58dd8d48988d174941735,155,Office,40.753125961930586,-73.97379425425618
4ee73945e30005f8ba684170,29,4bf58dd8d48988d100941735,0,Convention Center,40.75307160144737,-73.97346710699287
4b586707f964a520225628e3,25,4bf58dd8d48988d174941735,155,Office,40.75315784209899,-73.97393200030595
4dda64457d8b32266434f95d,10,4bf58dd8d48988d124941735,69,Office,40.753245,-73.973397
4e2593e118388c58be2d3573,19,4c38df4de52ce0d596b336e1,314,Parking,40.75323066574951,-73.9735646772875
4b5e0e1ff964a520357b29e3,6,4bf58dd8d48988d129951735,79,Train Station,40.87429176923305,-73.91099452972412
4cb12bf4db32f04dbc72c64d,23,4f2a25ac4b909258e854f55f,369,Neighborhood,40.867421210996966,-73.92481930428818
4a62af49f964a52073c41fe3,10,4bf58dd8d48988d11b941735,53,Bar,40.63949763333333,-73.97983020000001
4e8bcbd5dab424ec72a19378,13,4bf58dd8d48988d100941735,0,Convention Center,40.63941333333334,-73.97987413333334
4e662b111838ad3d106548f6,15,4d954b16a243a5684b65b473,331,Rest Area,40.75273892857143,-73.97357938571429
4f25a574e4b04b5526a8100b,17,4bf58dd8d48988d1d5941735,243,Hotel,40.753257312541045,-73.973220311321
4aef64e7f964a52016d821e3,17,4bf58dd8d48988d12f941735,89,Library,40.75371247722132,-73.97377129657164
3fd66200f964a5206fe71ee3,10,4bf58dd8d48988d176941735,157,Gym / Fitness Center,40.75293,-73.974725
4dd4039bc65b69f93638ee56,18,4bf58dd8d48988d130941735,91,Building,40.75275225282777,-73.97358763499668
4e70ca2da8098087a0416e01,16,4bf58dd8d48988d124941735,69,Office,40.75304789203106,-73.97362781098117
4a7d9cd9f964a520efee1fe3,44,4bf58dd8d48988d129951735,79,Train Station,40.67352655223766,-73.9959454536438
4edcd8df0e61d46adae722a0,11,4bf58dd8d48988d100941735,0,Convention Center,40.75322891242016,-73.97315143805378
4ad35de9f964a520ffe320e3,12,4bf58dd8d48988d16c941735,148,Burger Joint,40.752508,-73.973353
4a6baeebf964a52099cf1fe3,9,4bf58dd8d48988d154941735,124,Cuban Restaurant,40.75835785550575,-73.9842454555664
3fd66200f964a52081e71ee3,13,4bf58dd8d48988d11b941735,53,Bar,40.75290467304416,-73.97297925477788
4b5b6d6bf964a52037fd28e3,27,4bf58dd8d48988d112951735,37,Hardware Store,40.75280845335031,-73.97370242350156
4a5a713bf964a52054ba1fe3,10,4bf58dd8d48988d111941735,34,Japanese Restaurant,40.753825,-73.973799
4c9a7efb971676b04a9755e2,5,4bf58dd8d48988d11f941735,60,Bar,40.76033223395567,-73.98725272504815
49ccb999f964a5208d591fe3,11,4bf58dd8d48988d116941735,43,Bar,40.76034688774883,-73.98721829093132
4f5907cce4b08e27a131e60f,11,4bf58dd8d48988d16c941735,148,Burger Joint,40.76548388507822,-73.91382521812815
4b9c7cf2f964a520006c36e3,9,4bf58dd8d48988d119941735,49,Bar,40.7658110529264,-73.91377928852742
4f9ca67d77164e320e0ae1e3,26,4d954b06a243a5684965b473,329,Residential Building (Apartment / Condo),40.76622530236848,-73.91071557998657
4d8393ded5fab60c2654cf9b,8,4bf58dd8d48988d1dc931735,247,Tea Room,40.75338271988277,-73.97444280771313
4a90286ef964a520451620e3,17,4bf58dd8d48988d147941735,111,Diner,40.76688552090382,-73.92162948846817
4ded31a052b13dda25dba0e8,11,4bf58dd8d48988d128941735,76,Office,40.76780839152848,-73.91025415934077
4c5a2aa52091a593b6ec5ed0,11,4bf58dd8d48988d119941735,49,Bar,40.766979,-73.912507
4ad35d4df964a520fde320e3,14,4bf58dd8d48988d1e0931735,253,Coffee Shop,40.766647842986686,-73.92088115215302
49ff6b95f964a5201f701fe3,6,4bf58dd8d48988d11e941735,58,Bar,40.74781156213384,-73.94023868135636
4efc81a1722e35df6719f43b,12,4bf58dd8d48988d124951735,70,Automotive Shop,40.766002491120986,-73.91085699540278
4176fc00f964a520b61d1fe3,22,4bf58dd8d48988d11b941735,53,Bar,40.765859640049655,-73.914577960968
4ec5763082313b67305ea39a,9,4bf58dd8d48988d1be941735,221,Latin American Restaurant,40.78880046739727,-73.97428784381152
4c90333a6fbf224b93fa518f,8,4bf58dd8d48988d1f3941735,288,Toy / Game Store,40.75839932694621,-73.98532455096999
3fd66200f964a52044e81ee3,7,4bf58dd8d48988d11d941735,56,Bar,40.78345291250954,-73.97912610229315
4faf2643e4b0604808298cc7,19,4bf58dd8d48988d1f1931735,284,General Entertainment,40.73752277959516,-73.98527275329975
4eef2cf202d514a36be765a1,4,4bf58dd8d48988d1e0931735,253,Coffee Shop,40.78759205697023,-73.97501674700247
49c68eaaf964a5205c571fe3,4,4bf58dd8d48988d110941735,32,Italian Restaurant,40.769771,-73.927716
4620e16df964a52087451fe3,3,4bf58dd8d48988d14e941735,118,American Restaurant,40.762098,-73.925686
4bdf502a89ca76b062b75d5e,11,4bf58dd8d48988d16b941735,147,Brazilian Restaurant,40.76737915693862,-73.91811847686768
4b54d7bff964a52043cf27e3,5,4bf58dd8d48988d169941735,145,Australian Restaurant,40.78357182642223,-73.97955080719095
4a5e05c3f964a520e8bd1fe3,10,4bf58dd8d48988d180941735,166,Movie Theater,40.786910575209646,-73.97773719594208
3fd66200f964a52042e81ee3,5,4bf58dd8d48988d118941735,47,Bar,40.7843169021422,-73.97760519192389
4a61542bf964a5204ec21fe3,45,4bf58dd8d48988d1fd931735,307,Subway,40.77007682324887,-73.91798973083496
4a7b8beaf964a52058eb1fe3,45,4bf58dd8d48988d1fa931735,301,Hotel,40.75559589697087,-73.97380113601685
4addfb00f964a5200a6721e3,4,4bf58dd8d48988d114951735,40,Bookstore,40.753384484535445,-73.97450594111876
4fee1fcde4b0eb402e42b690,9,4d954b06a243a5684965b473,329,Residential Building (Apartment / Condo),40.76786088094523,-73.91617909565247
4eaca3ed0aaf9e9a23d05e8a,5,4bf58dd8d48988d160941735,136,Other Great Outdoors,40.76775997031585,-73.91594
4bfd59c7f61dc9b626e49ede,10,4bf58dd8d48988d16e941735,150,Fast Food Restaurant,40.76073931107491,-73.926380815956
4b186023f964a520bbd123e3,38,4bf58dd8d48988d176941735,157,Gym / Fitness Center,40.76190477195068,-73.92474889755249
42af6f80f964a5205a251fe3,23,4bf58dd8d48988d175941735,156,Gym / Fitness Center,40.75231,-73.975419
4ce6d20af08f8eece5b40130,5,4bf58dd8d48988d16c941735,148,Burger Joint,40.755280535137366,-73.9866386490379
4e320d2de4cd60250188c58d,10,4bf58dd8d48988d11b941735,53,Bar,40.78133756458156,-73.94936573145294
49ef714cf964a520b6681fe3,7,4bf58dd8d48988d1e0931735,253,Coffee Shop,40.7523002736096,-73.97565186023712
4af318f0f964a5209fea21e3,67,4bf58dd8d48988d124941735,69,Office,40.75241411957849,-73.97532093413172
4ab966c3f964a5203c7f20e3,11,4bf58dd8d48988d1e0931735,253,Coffee Shop,40.75159143134631,-73.9741214009634
4bb08383f964a5202f493ce3,3,4bf58dd8d48988d12c941735,84,Government Building,40.76800118070776,-73.9159551914549
4fae6373e4b021a2c005d916,3,4eb1c0253b7b52c0e1adc2e9,349,Garden Center,40.76801883170239,-73.91603556735033
5046a0bee4b0eecee32ad142,3,4bf58dd8d48988d1a5941735,199,College Academic Building,40.76794695950977,-73.91590352121887
5090bc9be4b063c640ba5333,15,4bf58dd8d48988d15c941735,132,Cemetery,40.74890933404696,-73.96507013702977
508fafa8e4b014dc93d7fe60,2,4bf58dd8d48988d11d941735,56,Bar,40.76801210255537,-73.91592074463239
4afad275f964a520d51822e3,2,4bf58dd8d48988d118951735,48,Food & Drink Shop,40.69324948083404,-73.99137903532021
49bbfab7f964a52004541fe3,3,4bf58dd8d48988d1f5941735,292,Food & Drink Shop,40.69001786288236,-73.99341633242287
4a674aa8f964a5201fc91fe3,5,4bf58dd8d48988d179941735,160,Bagel Shop,40.69110022909528,-73.99160285211633
4a588000f964a52086b71fe3,11,4bf58dd8d48988d1fa941735,302,Food & Drink Shop,40.69369648097237,-73.99020255812387
4498142ff964a52090341fe3,7,4bf58dd8d48988d135941735,97,Theater,40.76331287656422,-73.97056293322844
4a27d8b3f964a5208c911fe3,7,4bf58dd8d48988d134941735,96,Performing Arts Venue,40.75377861076244,-73.99197445110599
4a9f0838f964a5204c3c20e3,5,4bf58dd8d48988d137941735,99,Theater,40.76250357857891,-73.98472309112549
4c1a47228b3aa5936051955f,24,4f2a25ac4b909258e854f55f,369,Neighborhood,40.79357113982765,-73.94451141357422
4c6773349cb82d7f87f593d2,4,4bf58dd8d48988d103941735,6,Home (private),40.6817846581621,-73.98887973002674
4b464af8f964a520c01c26e3,6,4bf58dd8d48988d12f941735,89,Library,40.77322937882862,-73.98461580276489
4c082c5a340720a116b98293,12,4bf58dd8d48988d11b941735,53,Bar,40.75608725117609,-73.96758984041038
4b996536f964a520467835e3,28,4f2a25ac4b909258e854f55f,369,Neighborhood,40.717891692153806,-73.99794101715088
4d0781b830a58cfad6f0b0e7,6,4bf58dd8d48988d125941735,71,Office,40.737885,-73.991677
4f905671e4b05b1cb7740ec4,7,4bf58dd8d48988d124941735,69,Office,40.7378495806376,-73.9915626798901
3fd66200f964a520b1ea1ee3,4,4bf58dd8d48988d145941735,109,Chinese Restaurant,40.71500225548567,-73.99686534099088
43a46529f964a520492c1fe3,9,4bf58dd8d48988d11d941735,56,Bar,40.73203003131454,-73.98549657721655
4a7dff4df964a52091f01fe3,35,4bf58dd8d48988d117941735,45,Beer Garden,40.7405579801227,-74.00777996246534
4a49212cf964a52004ab1fe3,5,4bf58dd8d48988d16d941735,149,Caf¨¦,40.73825815091825,-73.9892154594962
4ad68321f964a5208e0721e3,61,4bf58dd8d48988d1fd931735,307,Subway,40.73977358599364,-74.00257587432861
3fd66200f964a520e7e61ee3,9,4bf58dd8d48988d1d8941735,245,Bar,40.73353038489922,-74.00329835080741
4b6500fdf964a520e3de2ae3,7,4bf58dd8d48988d1e0931735,253,Coffee Shop,40.69750179526211,-73.93144416077938
3fd66200f964a520f6e61ee3,20,4bf58dd8d48988d1d8941735,245,Bar,40.73369431021343,-74.00212123990059
42829c80f964a52032221fe3,8,4bf58dd8d48988d1d8941735,245,Bar,40.742593,-74.000588
3fd66200f964a520f4e61ee3,11,4bf58dd8d48988d1d8941735,245,Bar,40.73395479525328,-74.0001765603631
4b2d93a9f964a5201fd924e3,37,4bf58dd8d48988d1fd931735,307,Subway,40.73158408988183,-74.00021553039551
4b716ba6f964a520c2452de3,35,4bf58dd8d48988d1fd931735,307,Subway,40.70681537653545,-73.95348072052002
4b039599f964a520d44f22e3,12,4bf58dd8d48988d1fd931735,307,Subway,40.70025980212481,-73.94114255905151
4b5ca9dcf964a520f83c29e3,16,4bf58dd8d48988d1fd931735,307,Subway,40.69783672870847,-73.92736598127738
4dca93f7b0fb9c8f8ae8691f,6,4d4b7105d754a06375d81259,322,Professional & Other Places,40.70185402103404,-73.92723798751831
4a6d2857f964a5209fd21fe3,44,4bf58dd8d48988d12a951735,81,Train Station,40.70386504122757,-73.94740149378777
4ae4eb45f964a5206e9f21e3,55,4bf58dd8d48988d1fd931735,307,Subway,40.73822396962131,-73.99621367454529
4b1d14e9f964a520af0b24e3,16,4bf58dd8d48988d1fd931735,307,Subway,40.737824111931104,-74.00020077824593
3fd66200f964a520b8e31ee3,4,4bf58dd8d48988d116941735,43,Bar,40.7483415520061,-73.99261289389636
42001800f964a520591f1fe3,19,4bf58dd8d48988d1d8941735,245,Bar,40.74455837028796,-73.99425029754639
4b11c14ff964a520ef8323e3,11,4bf58dd8d48988d1fd931735,307,Subway,40.74290014466908,-73.99279117584229
4c8d950a8018a1cd6fbaf6d2,2,4bf58dd8d48988d146941735,110,Deli / Bodega,40.69720139781954,-73.93605709075928
4a746f9bf964a52023de1fe3,10,4bf58dd8d48988d1c1941735,224,Mexican Restaurant,40.76406488952674,-73.9883660914967
4c6d970b6af58cfa36ec8917,4,4bf58dd8d48988d107951735,15,Clothing Store,40.73264788139243,-73.99115521826296
4aedfe24f964a520fbd021e3,7,4bf58dd8d48988d14c941735,116,Wings Joint,40.91156668243868,-73.78010272979736
4b3672c7f964a520ab3525e3,12,4bf58dd8d48988d17f941735,165,Movie Theater,40.91193999019654,-73.77949835499888
4e4418ef1838e44e89884745,18,4bf58dd8d48988d146941735,110,Deli / Bodega,40.79437893161566,-73.94883189698274
4e8398fdf790caced933cc04,3,4bf58dd8d48988d117941735,45,Beer Garden,40.69404523765856,-73.96137714385986
4dda5f517d8b32266434825b,24,4bf58dd8d48988d124941735,69,Office,40.75615113,-73.978965
4b688176f964a520b47c2be3,21,4bf58dd8d48988d176941735,157,Gym / Fitness Center,40.755312350357976,-73.98122092140568
4e6fe48c1fc7d3fc71285ec2,25,4bf58dd8d48988d1e0931735,253,Coffee Shop,40.75557768724385,-73.97818048527262
4afb634af964a520951d22e3,18,4bf58dd8d48988d1e0931735,253,Coffee Shop,40.755404,-73.979639
4b437919f964a52034e125e3,13,4bf58dd8d48988d176941735,157,Gym / Fitness Center,40.74016643521196,-73.98603031011922
3fd66200f964a5205deb1ee3,12,50327c8591d4c4b30a586d5d,383,Brewery,40.72158048138015,-73.95763710722129
41575800f964a520321d1fe3,19,4bf58dd8d48988d11b941735,53,Bar,40.740015,-73.982205
4a411158f964a520baa41fe3,8,4bf58dd8d48988d1bd941735,220,Salad Place,40.74911234903996,-73.97567103570407
4a689777f964a520a0ca1fe3,15,4bf58dd8d48988d1c4941735,227,Restaurant,40.75527487548953,-73.97880613803864
4adf741bf964a520b37a21e3,5,4bf58dd8d48988d175941735,156,Gym / Fitness Center,40.75922886315155,-73.981347183746
4a884649f964a520ad0520e3,6,4bf58dd8d48988d122951735,66,Electronics Store,40.75463570120792,-73.98010177430896
460ab8cdf964a520f1441fe3,13,4bf58dd8d48988d1e0931735,253,Coffee Shop,40.741136037741065,-73.9857892696372
3fd66200f964a520ccf11ee3,10,4bf58dd8d48988d143941735,107,Breakfast Spot,40.7438789760452,-73.98157101223632
4b5f0221f964a520fea129e3,11,4bf58dd8d48988d1e0931735,253,Coffee Shop,40.7539591745711,-73.97656637453203
49c65e83f964a5203b571fe3,7,4bf58dd8d48988d116941735,43,Bar,40.73466222781335,-73.98840052540763
406dfe80f964a52048f21ee3,8,4bf58dd8d48988d11e941735,58,Bar,40.739977397073,-73.99332451104736
40a55d80f964a52020f31ee3,5,4bf58dd8d48988d143941735,107,Breakfast Spot,40.721294,-73.983994
4c7ecc952042b1f79b0dc1ad,8,4bf58dd8d48988d11f941735,60,Bar,40.762762512171065,-73.97173953064508
40b68100f964a52085001fe3,11,4bf58dd8d48988d116941735,43,Bar,40.737831,-73.981022
3fd66200f964a52001e81ee3,6,4bf58dd8d48988d11d941735,56,Bar,40.75636365544851,-73.96763575725062
46b16b46f964a52098491fe3,18,4bf58dd8d48988d1df931735,251,BBQ Joint,40.74434084563527,-73.99042637629252
4ad74911f964a5203f0921e3,12,4bf58dd8d48988d16c941735,148,Burger Joint,40.74018614201558,-74.00571426030355
4b395c58f964a5204e5b25e3,6,4bf58dd8d48988d1c5941735,228,Sandwich Place,40.740861,-73.987365
4a423a67f964a520aba51fe3,10,4bf58dd8d48988d112941735,36,Bar,40.75353217770949,-73.98182353637398
4a047a18f964a520ff711fe3,17,4bf58dd8d48988d175941735,156,Gym / Fitness Center,40.754263,-73.980316
49d7dbf5f964a5206c5d1fe3,10,4bf58dd8d48988d1df931735,251,BBQ Joint,40.74448892047892,-73.98093396123286
44e36de7f964a52040371fe3,10,4bf58dd8d48988d116941735,43,Bar,40.74251160248479,-73.98034282192653
4a3fbfacf964a520eaa31fe3,18,4bf58dd8d48988d1e0931735,253,Coffee Shop,40.74029892315393,-73.98678302764893
4fbfe16ae4b05190680fe0b1,64,4f2a23984b9023bd5841ed2c,368,Moving Target,40.77552917709761,-73.97142385887315
3fd66200f964a52023e41ee3,21,4bf58dd8d48988d116941735,43,Bar,40.752294,-74.008758
4a888403f964a520bb0620e3,52,4bf58dd8d48988d175941735,156,Gym / Fitness Center,40.738949,-73.989828
49c943d2f964a5204f581fe3,27,4bf58dd8d48988d175941735,156,Gym / Fitness Center,40.74618839286139,-73.98157101223633
42508380f964a520bb201fe3,15,4bf58dd8d48988d116941735,43,Bar,40.743313,-73.97992594014012
4aa88b91f964a520915120e3,7,4bf58dd8d48988d116941735,43,Bar,40.729751,-73.9987545
4a6a09fcf964a52072cc1fe3,5,4bf58dd8d48988d116941735,43,Bar,40.750576116091054,-73.97616462044513
4aeee85af964a520a2d421e3,35,4bf58dd8d48988d1e0931735,253,Coffee Shop,40.75389731001637,-73.97855401039124
509817afc84c2e276bc2cd1f,16,4cae28ecbf23941eb1190695,315,Government Building,40.752783858657295,-73.98354291915894
4f5e82dae4b01989c438cbb6,34,4bf58dd8d48988d1e0931735,253,Coffee Shop,40.75870179473494,-73.97852921814837
4f689a69e4b0c2cd00973b09,20,4bf58dd8d48988d177941735,158,Medical Center,40.77846185063751,-73.96112693603378
4c2563be905a0f47bc866160,4,4bf58dd8d48988d113951735,39,Gas Station / Garage,40.70913584192371,-73.72298145775416
4f0a0bcae4b07c8f8dc6bbef,30,4f2a25ac4b909258e854f55f,369,Neighborhood,40.70515036027168,-73.71474622561412
4df0eea245ddbf3897d44510,10,4bf58dd8d48988d17c941735,163,Casino,40.67328243786832,-73.8326096534729
4b51f650f964a520ae5d27e3,20,4bf58dd8d48988d16e941735,150,Fast Food Restaurant,40.77793967165551,-73.95470973505309
49e62e17f964a5201a641fe3,4,4bf58dd8d48988d16a941735,146,Bakery,40.779786,-73.95963
4c6940de8e7c0f478815df0f,3,4bf58dd8d48988d13d941735,104,High School,40.69688617931409,-73.71793001879779
4b943f56f964a520027134e3,2,4bf58dd8d48988d1ce941735,237,Seafood Restaurant,40.85694778615185,-73.79164315382451
4d7511de170ab1f70edcfc94,19,4bf58dd8d48988d1c1941735,224,Mexican Restaurant,40.77787134925543,-73.95476139494657
4b0cd4dbf964a520224223e3,7,4bf58dd8d48988d10f951735,31,Drugstore / Pharmacy,40.7796238877232,-73.95570849054509
4cbc63b976ad9c7435e5e7cb,48,4bf58dd8d48988d1fe931735,309,Bus Station,40.70253724602918,-73.79992961883545
4b4a486bf964a520368226e3,6,4bf58dd8d48988d17f941735,165,Movie Theater,40.74097362475528,-73.7843406200409
4badc1bcf964a52047673be3,29,4bf58dd8d48988d1fd931735,307,Subway,40.70917392412283,-73.82070064544678
410c3280f964a520b20b1fe3,7,4bf58dd8d48988d1e5931735,263,Music Venue,40.75691210542717,-73.98881373185682
4e00c3177d8beaa1649d7a7e,49,4f2a25ac4b909258e854f55f,369,Neighborhood,40.69451704430084,-73.73847484588623
4f80ed31e4b0bc141791c877,10,4bf58dd8d48988d1a3941735,198,College Academic Building,40.80388979600296,-73.9690189969325
43fe1ba4f964a520f82f1fe3,30,4bf58dd8d48988d114951735,40,Bookstore,40.73673498897392,-73.98976065994738
4db745a50437af5fb4c8f48b,19,4bf58dd8d48988d165941735,141,Scenic Lookout,40.79173406918958,-73.978902270956
49ce7e48f964a5204a5a1fe3,6,4bf58dd8d48988d14e941735,118,American Restaurant,40.76873857492914,-73.98185223227772
4b2580bcf964a520f67224e3,10,4bf58dd8d48988d103951735,7,Clothing Store,40.76249396722134,-73.97458629269595
4a7c61fef964a52072ec1fe3,5,4bf58dd8d48988d130941735,91,Building,40.76243661268105,-73.973708162925
4b17bf02f964a520b7c723e3,8,4bf58dd8d48988d1a7941735,201,College Academic Building,40.807991065699234,-73.96203956177538
3fd66200f964a52023e81ee3,15,4bf58dd8d48988d1f2931735,286,Performing Arts Venue,40.77253079341116,-73.98344197864982
3fd66200f964a5209beb1ee3,5,4bf58dd8d48988d1cc941735,235,Steakhouse,40.710042263303,-73.96237246820378
3fd66200f964a5203fea1ee3,9,4bf58dd8d48988d143941735,107,Breakfast Spot,40.78590309256444,-73.97648334503174
3fd66200f964a520bce31ee3,5,4bf58dd8d48988d147941735,111,Diner,40.752188,-73.993585
4a065273f964a520ec721fe3,28,4bf58dd8d48988d117951735,46,Candy Store,40.76022,-73.98439
4297b480f964a52062241fe3,25,4bf58dd8d48988d191941735,181,Science Museum,40.78118443649759,-73.9732030930065
4a6b8bf4f964a52018cf1fe3,7,4bf58dd8d48988d166941735,142,Sculpture Garden,40.7740642122466,-73.97095799446106
4a676321f964a52051c91fe3,15,4bf58dd8d48988d129941735,78,Government Building,40.71265872860487,-74.00588035583496
4b666793f964a52074202be3,29,4f2a25ac4b909258e854f55f,369,Neighborhood,40.727486422997785,-73.98632168769836
4a3df25ff964a520c2a21fe3,9,4bf58dd8d48988d164941735,140,Plaza,40.72988184075125,-73.99101957678795
4bc9ee9468f976b0032a5e83,10,4bf58dd8d48988d1e0931735,253,Coffee Shop,40.68454006475695,-73.97773719594208
3fd66200f964a52038e41ee3,17,4bf58dd8d48988d1fb941735,304,Hobby Shop,40.73354816138232,-73.99102896237186
4b4f4015f964a520b5fe26e3,11,4bf58dd8d48988d124941735,69,Office,40.734311,-73.990991
4b0c6a4bf964a520c63c23e3,24,4bf58dd8d48988d124941735,69,Office,40.72852752666652,-74.00748169970981
4b2b9539f964a520e0b724e3,33,4bf58dd8d48988d148941735,112,Donut Shop,40.72935205409404,-74.00692507282733
49fa554bf964a520ee6d1fe3,19,4bf58dd8d48988d112941735,36,Bar,40.728833,-74.005256
4ed7f1b3f5b915cfe2dd4436,6,4bf58dd8d48988d1c5941735,228,Sandwich Place,40.72738829483809,-74.00709722564442
4a747319f964a52033de1fe3,9,4bf58dd8d48988d1c5941735,228,Sandwich Place,40.727297,-74.005485
4bcf23929854d13afd6df54d,6,4bf58dd8d48988d1fd931735,307,Subway,40.68331766179663,-73.87325942806751
49fe2f8af964a5207b6f1fe3,15,4bf58dd8d48988d176941735,157,Gym / Fitness Center,40.7292388125015,-74.00527239790054
4a9d5887f964a5202b3820e3,4,4bf58dd8d48988d145941735,109,Chinese Restaurant,40.72894871751376,-74.00533552116346
4a513b17f964a520d2b01fe3,277,4bf58dd8d48988d129951735,79,Train Station,40.69902344282463,-73.81001472473143
4a4925b7f964a52008ab1fe3,16,4bf58dd8d48988d1c1941735,224,Mexican Restaurant,40.72819472159206,-74.00538716745397
4d75583efe1b721e9286b91f,2,4bf58dd8d48988d104941735,8,Medical Center,40.75145702508395,-73.99050672121244
4e5fce33b0fb754192cca549,5,4f04b25d2fb6e1c99f3db0c0,366,Travel Lounge,40.75094716932898,-73.99364014684153
4b314658f964a520b60325e3,9,4bf58dd8d48988d129951735,79,Train Station,40.935651,-73.902079
